date,average_price
2019-08-18,2.07
2019-08-18,1.11
2019-08-18,1.66
2019-08-18,1.16
2019-08-18,1.51
2019-08-18,1.53
2019-08-18,2.17
2019-08-18,1.32
2019-08-18,2.05
2019-08-18,1.38
2019-08-18,1.71
2019-08-18,1.07
2019-08-18,0.91
2019-08-18,1.32
2019-08-18,1.75
2019-08-18,1.32
2019-08-18,2.21
2019-08-18,1.16
2019-08-18,1.98
2019-08-25,1.26
2019-08-25,1.91
2019-08-25,1.2
2019-08-25,1.32
2019-08-25,1.5
2019-08-25,1.46
2019-08-25,1.6
2019-08-25,2.1
2019-08-25,1.47
2019-08-25,1.83
2019-08-25,1.31
2019-08-25,1.64
2019-08-25,1.48
2019-08-25,2.12
2019-08-25,1.29
2019-08-25,2.46
2019-08-25,1.72
2019-08-25,2.01
2019-08-25,1.18
2019-08-25,1.21
2019-08-25,1.09
2019-08-25,1.08
2019-08-25,0.84
2019-08-25,1.77
2019-08-25,1.31
2019-08-25,2.0
2019-08-25,1.16
2019-08-25,1.23
2019-08-25,1.58
2019-08-25,1.69
2019-08-25,1.3
2019-08-25,1.41
2019-08-25,1.09
2019-08-25,1.23
2019-08-25,1.52
2019-08-25,1.97
2019-08-25,0.77
2019-08-25,1.73
2019-08-25,1.14
2019-08-25,1.26
2019-08-25,1.09
2019-08-25,1.55
2019-08-25,1.37
2019-08-25,2.04
2019-08-25,1.39
2019-08-25,2.15
2019-08-25,1.45
2019-08-25,1.76
2019-08-25,1.13
2019-08-25,1.58
2019-08-25,1.28
2019-08-25,1.69
2019-08-25,1.18
2019-08-25,1.54
2019-08-25,0.94
2019-08-25,1.04
2019-08-25,1.56
2019-08-25,1.97
2019-08-25,1.4
2019-08-25,1.76
2019-08-25,1.25
2019-08-25,1.87
2019-08-25,1.1
2019-08-25,1.54
2019-08-25,1.27
2019-08-25,1.46
2019-08-25,0.99
2019-08-25,2.31
2019-08-25,1.26
2019-08-25,1.68
2019-08-25,1.39
2019-08-25,1.5
2019-08-25,1.57
2019-08-25,2.46
2019-08-25,1.2
2019-08-25,2.73
2019-08-25,1.16
2019-08-25,1.34
2019-08-25,1.16
2019-08-25,1.46
2019-08-25,1.62
2019-08-25,1.88
2019-08-25,1.55
2019-08-25,2.44
2019-08-25,1.56
2019-08-25,2.06
2019-08-25,1.87
2019-08-25,2.51
2019-08-25,1.21
2019-08-25,2.02
2019-08-25,0.88
2019-08-25,1.67
2019-08-25,1.13
2019-08-25,1.46
2019-08-25,1.64
2019-08-25,2.12
2019-08-25,1.15
2019-08-25,1.9
2019-08-25,1.31
2019-08-25,1.72
2019-08-25,1.04
2019-08-25,1.44
2019-08-25,1.23
2019-08-25,1.78
2019-08-25,1.33
2019-08-25,2.19
2019-08-25,1.17
2019-08-25,1.95
2019-09-01,1.4
2019-09-01,1.89
2019-09-01,1.05
2019-09-01,1.28
2019-09-01,1.22
2019-09-01,1.62
2019-09-01,1.53
2019-09-01,2.18
2019-09-01,1.51
2019-09-01,1.8
2019-09-01,1.26
2019-09-01,1.65
2019-09-01,1.46
2019-09-01,2.11
2019-09-01,1.37
2019-09-01,2.43
2019-09-01,1.17
2019-09-01,1.74
2019-09-01,1.22
2019-09-01,1.78
2019-09-01,1.13
2019-09-01,1.2
2019-09-01,0.9
2019-09-01,1.75
2019-09-01,1.44
2019-09-01,2.08
2019-09-01,1.2
2019-09-01,1.06
2019-09-01,1.6
2019-09-01,1.75
2019-09-01,1.22
2019-09-01,1.46
2019-09-01,1.22
2019-09-01,1.25
2019-09-01,1.52
2019-09-01,1.77
2019-09-01,0.82
2019-09-01,1.7
2019-09-01,1.2
2019-09-01,1.27
2019-09-01,1.07
2019-09-01,1.44
2019-09-01,1.31
2019-09-01,2.14
2019-09-01,1.31
2019-09-01,2.16
2019-09-01,1.15
2019-09-01,1.6
2019-09-01,1.07
2019-09-01,1.46
2019-09-01,1.2
2019-09-01,1.76
2019-09-01,1.07
2019-09-01,1.14
2019-09-01,1.07
2019-09-01,0.99
2019-09-01,1.51
2019-09-01,1.95
2019-09-01,1.44
2019-09-01,1.73
2019-09-01,1.41
2019-09-01,1.74
2019-09-01,1.0
2019-09-01,1.47
2019-09-01,1.36
2019-09-01,1.45
2019-09-01,0.94
2019-09-01,2.28
2019-09-01,1.27
2019-09-01,1.67
2019-09-01,1.41
2019-09-01,1.54
2019-09-01,1.35
2019-09-01,2.44
2019-09-01,1.28
2019-09-01,2.71
2019-09-01,1.13
2019-09-01,1.35
2019-09-01,1.1
2019-09-01,1.46
2019-09-01,1.6
2019-09-01,1.87
2019-09-01,1.49
2019-09-01,2.49
2019-09-01,1.77
2019-09-01,2.07
2019-09-01,1.86
2019-09-01,2.53
2019-09-01,1.19
2019-09-01,1.99
2019-09-01,0.94
2019-09-01,1.66
2019-09-01,1.05
2019-09-01,1.47
2019-09-01,1.63
2019-09-01,2.04
2019-09-01,1.33
2019-09-01,1.97
2019-09-01,1.34
2019-09-01,1.69
2019-09-01,0.98
2019-09-01,1.37
2019-09-01,1.23
2019-09-01,1.8
2019-09-01,1.29
2019-09-01,2.24
2019-09-01,1.09
2019-09-01,2.06
2019-09-08,1.42
2019-09-08,1.84
2019-09-08,1.08
2019-09-08,1.48
2019-09-08,1.42
2019-09-08,1.54
2019-09-08,1.48
2019-09-08,2.21
2019-09-08,1.51
2019-09-08,1.86
2019-09-08,1.33
2019-09-08,1.63
2019-09-08,1.37
2019-09-08,2.02
2019-09-08,1.35
2019-09-08,2.28
2019-09-08,1.32
2019-09-08,1.77
2019-09-08,1.03
2019-09-08,1.06
2019-09-08,0.98
2019-09-08,0.97
2019-09-08,0.96
2019-09-08,1.64
2019-09-08,1.39
2019-09-08,2.1
2019-09-08,1.0
2019-09-08,0.95
2019-09-08,1.25
2019-09-08,1.76
2019-09-08,1.09
2019-09-08,1.2
2019-09-08,1.26
2019-09-08,1.27
2019-09-08,1.53
2019-09-08,1.91
2019-09-08,0.95
2019-09-08,1.67
2019-09-08,0.98
2019-09-08,0.98
2019-09-08,1.09
2019-09-08,1.25
2019-09-08,1.28
2019-09-08,2.16
2019-09-08,1.24
2019-09-08,2.06
2019-09-08,1.14
2019-09-08,1.61
2019-09-08,1.13
2019-09-08,1.59
2019-09-08,1.24
2019-09-08,1.69
2019-09-08,1.09
2019-09-08,1.24
2019-09-08,1.06
2019-09-08,1.0
2019-09-08,1.48
2019-09-08,1.86
2019-09-08,1.44
2019-09-08,1.72
2019-09-08,1.43
2019-09-08,1.84
2019-09-08,1.07
2019-09-08,1.43
2019-09-08,1.37
2019-09-08,1.44
2019-09-08,1.05
2019-09-08,2.16
2019-09-08,1.12
2019-09-08,1.66
2019-09-08,1.37
2019-09-08,1.62
2019-09-08,1.62
2019-09-08,2.42
2019-09-08,1.26
2019-09-08,2.69
2019-09-08,1.15
2019-09-08,1.28
2019-09-08,1.12
2019-09-08,1.44
2019-09-08,1.61
2019-09-08,1.82
2019-09-08,1.34
2019-09-08,2.2
2019-09-08,1.65
2019-09-08,2.05
2019-09-08,1.83
2019-09-08,2.4
2019-09-08,1.18
2019-09-08,1.74
2019-09-08,1.0
2019-09-08,1.59
2019-09-08,1.09
2019-09-08,1.44
2019-09-08,1.51
2019-09-08,2.13
2019-09-08,1.35
2019-09-08,2.12
2019-09-08,1.39
2019-09-08,1.66
2019-09-08,1.02
2019-09-08,1.32
2019-09-08,1.23
2019-09-08,1.71
2019-09-08,1.33
2019-09-08,2.23
2019-09-08,1.1
2019-09-08,2.08
2019-09-15,1.11
2019-09-15,1.32
2019-09-15,1.18
2019-09-15,1.27
2019-09-15,1.45
2019-09-15,1.39
2019-09-15,1.49
2019-09-15,2.14
2019-09-15,1.47
2019-09-15,1.9
2019-09-15,1.35
2019-09-15,1.5
2019-09-15,1.3
2019-09-15,1.93
2019-09-15,1.39
2019-09-15,2.04
2019-09-15,1.36
2019-09-15,1.94
2019-09-15,1.14
2019-09-15,1.15
2019-09-15,1.07
2019-09-15,1.1
2019-09-15,0.95
2019-09-15,1.37
2019-09-15,1.32
2019-09-15,1.97
2019-09-15,1.11
2019-09-15,1.03
2019-09-15,1.58
2019-09-15,1.68
2019-09-15,1.2
2019-09-15,1.29
2019-09-15,1.19
2019-09-15,1.18
2019-09-15,1.49
2019-09-15,1.87
2019-09-15,0.91
2019-09-15,1.58
2019-09-15,1.06
2019-09-15,1.07
2019-09-15,1.13
2019-09-15,1.25
2019-09-15,1.13
2019-09-15,1.86
2019-09-15,1.32
2019-09-15,1.9
2019-09-15,1.42
2019-09-15,1.5
2019-09-15,1.12
2019-09-15,1.54
2019-09-15,1.33
2019-09-15,1.51
2019-09-15,1.21
2019-09-15,1.28
2019-09-15,1.04
2019-09-15,1.05
2019-09-15,1.5
2019-09-15,1.79
2019-09-15,1.4
2019-09-15,1.59
2019-09-15,1.41
2019-09-15,1.81
2019-09-15,1.1
2019-09-15,1.46
2019-09-15,1.27
2019-09-15,1.31
2019-09-15,0.93
2019-09-15,1.95
2019-09-15,1.29
2019-09-15,1.59
2019-09-15,1.32
2019-09-15,1.5
2019-09-15,1.44
2019-09-15,2.36
2019-09-15,1.3
2019-09-15,2.22
2019-09-15,1.29
2019-09-15,1.29
2019-09-15,1.26
2019-09-15,1.4
2019-09-15,1.42
2019-09-15,1.82
2019-09-15,1.41
2019-09-15,2.01
2019-09-15,1.26
2019-09-15,2.07
2019-09-15,1.62
2019-09-15,2.32
2019-09-15,1.25
2019-09-15,1.5
2019-09-15,0.98
2019-09-15,1.46
2019-09-15,1.13
2019-09-15,1.31
2019-09-15,1.41
2019-09-15,2.09
2019-09-15,1.34
2019-09-15,1.84
2019-09-15,1.27
2019-09-15,1.42
2019-09-15,1.06
2019-09-15,1.23
2019-09-15,1.21
2019-09-15,1.61
2019-09-15,1.21
2019-09-15,2.05
2019-09-15,1.05
2019-09-15,1.58
2019-09-22,1.28
2019-09-22,1.45
2019-09-22,1.17
2019-09-22,1.53
2019-09-22,1.47
2019-09-22,1.37
2019-09-22,1.4
2019-09-22,2.18
2019-09-22,1.37
2019-09-22,1.94
2019-09-22,1.31
2019-09-22,1.49
2019-09-22,1.28
2019-09-22,1.91
2019-09-22,1.35
2019-09-22,1.84
2019-09-22,1.41
2019-09-22,1.82
2019-09-22,1.11
2019-09-22,1.14
2019-09-22,1.09
2019-09-22,1.25
2019-09-22,0.97
2019-09-22,1.29
2019-09-22,1.37
2019-09-22,2.03
2019-09-22,1.14
2019-09-22,1.18
2019-09-22,1.67
2019-09-22,1.76
2019-09-22,1.21
2019-09-22,1.3
2019-09-22,1.22
2019-09-22,1.19
2019-09-22,1.34
2019-09-22,1.91
2019-09-22,0.88
2019-09-22,1.71
2019-09-22,1.01
2019-09-22,1.12
2019-09-22,1.12
2019-09-22,1.04
2019-09-22,1.1
2019-09-22,1.89
2019-09-22,1.25
2019-09-22,1.96
2019-09-22,1.41
2019-09-22,1.69
2019-09-22,1.12
2019-09-22,1.53
2019-09-22,1.33
2019-09-22,1.49
2019-09-22,1.19
2019-09-22,1.67
2019-09-22,1.04
2019-09-22,1.26
2019-09-22,1.54
2019-09-22,1.84
2019-09-22,1.4
2019-09-22,1.64
2019-09-22,1.34
2019-09-22,1.91
2019-09-22,1.09
2019-09-22,1.43
2019-09-22,1.34
2019-09-22,1.31
2019-09-22,0.94
2019-09-22,1.93
2019-09-22,1.31
2019-09-22,1.63
2019-09-22,1.33
2019-09-22,1.49
2019-09-22,1.36
2019-09-22,2.08
2019-09-22,1.28
2019-09-22,2.06
2019-09-22,1.27
2019-09-22,1.16
2019-09-22,1.28
2019-09-22,1.34
2019-09-22,1.39
2019-09-22,1.68
2019-09-22,1.38
2019-09-22,2.05
2019-09-22,1.31
2019-09-22,1.9
2019-09-22,1.58
2019-09-22,2.4
2019-09-22,1.23
2019-09-22,1.45
2019-09-22,0.97
2019-09-22,1.48
2019-09-22,1.12
2019-09-22,1.4
2019-09-22,1.41
2019-09-22,2.07
2019-09-22,1.42
2019-09-22,1.95
2019-09-22,1.33
2019-09-22,1.41
2019-09-22,1.04
2019-09-22,1.2
2019-09-22,1.2
2019-09-22,1.61
2019-09-22,1.22
2019-09-22,2.04
2019-09-22,1.03
2019-09-22,1.66
2019-09-29,1.3
2019-09-29,1.49
2019-09-29,1.16
2019-09-29,1.35
2019-09-29,1.4
2019-09-29,1.39
2019-09-29,1.43
2019-09-29,2.14
2019-09-29,1.47
2019-09-29,1.77
2019-09-29,1.33
2019-09-29,1.52
2019-09-29,1.15
2019-09-29,1.76
2019-09-29,1.33
2019-09-29,2.1
2019-09-29,1.04
2019-09-29,1.91
2019-09-29,1.09
2019-09-29,1.56
2019-09-29,1.06
2019-09-29,1.59
2019-09-29,0.96
2019-09-29,1.33
2019-09-29,1.18
2019-09-29,1.88
2019-09-29,1.12
2019-09-29,1.46
2019-09-29,1.49
2019-09-29,1.66
2019-09-29,1.09
2019-09-29,1.52
2019-09-29,1.2
2019-09-29,1.16
2019-09-29,1.53
2019-09-29,1.75
2019-09-29,0.92
2019-09-29,1.86
2019-09-29,1.03
2019-09-29,1.32
2019-09-29,1.08
2019-09-29,1.2
2019-09-29,1.03
2019-09-29,1.93
2019-09-29,1.11
2019-09-29,1.7
2019-09-29,1.29
2019-09-29,1.67
2019-09-29,1.11
2019-09-29,1.49
2019-09-29,1.29
2019-09-29,1.6
2019-09-29,1.18
2019-09-29,1.46
2019-09-29,0.97
2019-09-29,1.36
2019-09-29,1.5
2019-09-29,1.8
2019-09-29,1.36
2019-09-29,1.56
2019-09-29,1.11
2019-09-29,1.71
2019-09-29,1.09
2019-09-29,1.41
2019-09-29,1.29
2019-09-29,1.29
2019-09-29,0.9
2019-09-29,1.96
2019-09-29,1.0
2019-09-29,1.43
2019-09-29,1.32
2019-09-29,1.52
2019-09-29,1.35
2019-09-29,1.97
2019-09-29,1.27
2019-09-29,2.39
2019-09-29,1.25
2019-09-29,1.34
2019-09-29,1.24
2019-09-29,1.64
2019-09-29,1.23
2019-09-29,1.67
2019-09-29,1.22
2019-09-29,1.75
2019-09-29,1.22
2019-09-29,1.93
2019-09-29,1.43
2019-09-29,2.36
2019-09-29,1.21
2019-09-29,1.47
2019-09-29,0.96
2019-09-29,1.55
2019-09-29,1.11
2019-09-29,1.35
2019-09-29,1.29
2019-09-29,1.97
2019-09-29,1.27
2019-09-29,2.07
2019-09-29,1.38
2019-09-29,1.55
2019-09-29,1.05
2019-09-29,1.19
2019-09-29,1.15
2019-09-29,1.63
2019-09-29,1.13
2019-09-29,1.99
2019-09-29,0.97
2019-09-29,1.63
2019-10-06,1.19
2019-10-06,1.31
2019-10-06,1.03
2019-10-06,1.21
2019-10-06,1.42
2019-10-06,1.41
2019-10-06,1.32
2019-10-06,2.03
2019-10-06,1.47
2019-10-06,1.75
2019-10-06,1.35
2019-10-06,1.22
2019-10-06,1.21
2019-10-06,1.69
2019-10-06,1.29
2019-10-06,2.06
2019-10-06,1.35
2019-10-06,1.58
2019-10-06,1.07
2019-10-06,1.51
2019-10-06,1.11
2019-10-06,1.45
2019-10-06,0.88
2019-10-06,1.18
2019-10-06,1.11
2019-10-06,1.74
2019-10-06,1.28
2019-10-06,1.68
2019-10-06,1.05
2019-10-06,1.59
2019-10-06,1.19
2019-10-06,1.47
2019-10-06,1.09
2019-10-06,1.23
2019-10-06,1.49
2019-10-06,1.72
2019-10-06,0.83
2019-10-06,1.59
2019-10-06,1.09
2019-10-06,1.39
2019-10-06,0.99
2019-10-06,1.1
2019-10-06,1.07
2019-10-06,1.8
2019-10-06,1.1
2019-10-06,1.6
2019-10-06,1.04
2019-10-06,1.17
2019-10-06,0.96
2019-10-06,1.47
2019-10-06,1.22
2019-10-06,1.44
2019-10-06,1.02
2019-10-06,1.15
2019-10-06,0.92
2019-10-06,1.31
2019-10-06,1.38
2019-10-06,1.85
2019-10-06,1.31
2019-10-06,1.62
2019-10-06,1.09
2019-10-06,1.63
2019-10-06,0.95
2019-10-06,1.4
2019-10-06,1.19
2019-10-06,1.53
2019-10-06,0.92
2019-10-06,1.9
2019-10-06,1.32
2019-10-06,1.51
2019-10-06,1.25
2019-10-06,1.43
2019-10-06,1.22
2019-10-06,1.86
2019-10-06,1.23
2019-10-06,2.15
2019-10-06,1.18
2019-10-06,1.25
2019-10-06,1.16
2019-10-06,1.38
2019-10-06,1.41
2019-10-06,1.67
2019-10-06,1.13
2019-10-06,1.64
2019-10-06,1.46
2019-10-06,1.92
2019-10-06,1.56
2019-10-06,2.15
2019-10-06,1.14
2019-10-06,1.38
2019-10-06,0.91
2019-10-06,1.38
2019-10-06,0.99
2019-10-06,1.26
2019-10-06,1.38
2019-10-06,1.68
2019-10-06,1.25
2019-10-06,1.91
2019-10-06,1.32
2019-10-06,1.25
2019-10-06,0.92
2019-10-06,1.12
2019-10-06,1.12
2019-10-06,1.55
2019-10-06,1.12
2019-10-06,1.85
2019-10-06,0.98
2019-10-06,1.59
2019-10-13,1.3
2019-10-13,1.38
2019-10-13,1.1
2019-10-13,1.08
2019-10-13,1.32
2019-10-13,1.61
2019-10-13,1.33
2019-10-13,2.03
2019-10-13,1.47
2019-10-13,1.83
2019-10-13,1.28
2019-10-13,1.35
2019-10-13,1.15
2019-10-13,1.72
2019-10-13,1.28
2019-10-13,1.88
2019-10-13,1.44
2019-10-13,1.37
2019-10-13,1.04
2019-10-13,1.14
2019-10-13,1.0
2019-10-13,1.04
2019-10-13,0.87
2019-10-13,1.11
2019-10-13,1.19
2019-10-13,1.77
2019-10-13,1.24
2019-10-13,1.32
2019-10-13,1.55
2019-10-13,1.62
2019-10-13,1.17
2019-10-13,1.25
2019-10-13,1.06
2019-10-13,1.48
2019-10-13,1.36
2019-10-13,2.03
2019-10-13,0.81
2019-10-13,1.43
2019-10-13,1.01
2019-10-13,1.01
2019-10-13,1.1
2019-10-13,0.99
2019-10-13,0.97
2019-10-13,1.83
2019-10-13,1.13
2019-10-13,1.66
2019-10-13,1.09
2019-10-13,1.19
2019-10-13,1.11
2019-10-13,1.46
2019-10-13,1.19
2019-10-13,1.48
2019-10-13,1.04
2019-10-13,1.09
2019-10-13,0.95
2019-10-13,1.35
2019-10-13,1.43
2019-10-13,1.99
2019-10-13,1.35
2019-10-13,1.78
2019-10-13,1.32
2019-10-13,1.83
2019-10-13,1.07
2019-10-13,1.38
2019-10-13,1.24
2019-10-13,1.81
2019-10-13,0.9
2019-10-13,1.93
2019-10-13,1.28
2019-10-13,1.47
2019-10-13,0.92
2019-10-13,1.44
2019-10-13,1.41
2019-10-13,1.88
2019-10-13,1.19
2019-10-13,2.15
2019-10-13,1.15
2019-10-13,1.16
2019-10-13,1.14
2019-10-13,1.18
2019-10-13,1.14
2019-10-13,1.68
2019-10-13,1.17
2019-10-13,1.67
2019-10-13,1.26
2019-10-13,1.92
2019-10-13,1.5
2019-10-13,1.8
2019-10-13,1.16
2019-10-13,1.26
2019-10-13,0.9
2019-10-13,1.28
2019-10-13,1.08
2019-10-13,1.16
2019-10-13,1.38
2019-10-13,1.91
2019-10-13,1.05
2019-10-13,2.07
2019-10-13,1.32
2019-10-13,1.42
2019-10-13,1.03
2019-10-13,0.95
2019-10-13,1.11
2019-10-13,1.52
2019-10-13,1.13
2019-10-13,1.82
2019-10-13,0.89
2019-10-13,1.67
2019-10-20,1.23
2019-10-20,1.48
2019-10-20,1.03
2019-10-20,1.06
2019-10-20,1.38
2019-10-20,1.52
2019-10-20,1.27
2019-10-20,1.94
2019-10-20,1.29
2019-10-20,1.78
2019-10-20,1.3
2019-10-20,1.3
2019-10-20,1.07
2019-10-20,1.72
2019-10-20,1.25
2019-10-20,1.9
2019-10-20,1.41
2019-10-20,1.41
2019-10-20,0.98
2019-10-20,0.95
2019-10-20,0.96
2019-10-20,0.94
2019-10-20,0.82
2019-10-20,1.08
2019-10-20,1.18
2019-10-20,1.82
2019-10-20,1.26
2019-10-20,1.22
2019-10-20,1.41
2019-10-20,1.61
2019-10-20,1.17
2019-10-20,1.12
2019-10-20,1.05
2019-10-20,1.29
2019-10-20,1.41
2019-10-20,1.89
2019-10-20,0.79
2019-10-20,1.57
2019-10-20,1.0
2019-10-20,0.93
2019-10-20,0.97
2019-10-20,1.0
2019-10-20,1.05
2019-10-20,1.86
2019-10-20,0.95
2019-10-20,1.66
2019-10-20,1.18
2019-10-20,1.32
2019-10-20,0.95
2019-10-20,1.47
2019-10-20,1.22
2019-10-20,1.45
2019-10-20,1.02
2019-10-20,1.11
2019-10-20,0.96
2019-10-20,1.34
2019-10-20,1.34
2019-10-20,1.8
2019-10-20,1.24
2019-10-20,1.67
2019-10-20,1.05
2019-10-20,1.83
2019-10-20,0.94
2019-10-20,1.38
2019-10-20,1.2
2019-10-20,1.59
2019-10-20,0.87
2019-10-20,1.94
2019-10-20,1.0
2019-10-20,1.43
2019-10-20,1.17
2019-10-20,1.52
2019-10-20,1.17
2019-10-20,1.76
2019-10-20,1.22
2019-10-20,2.13
2019-10-20,1.19
2019-10-20,1.09
2019-10-20,1.16
2019-10-20,1.18
2019-10-20,1.49
2019-10-20,1.71
2019-10-20,0.81
2019-10-20,1.63
2019-10-20,1.51
2019-10-20,1.9
2019-10-20,1.48
2019-10-20,1.81
2019-10-20,1.09
2019-10-20,1.27
2019-10-20,0.87
2019-10-20,1.33
2019-10-20,0.97
2019-10-20,1.16
2019-10-20,1.34
2019-10-20,1.67
2019-10-20,1.08
2019-10-20,2.02
2019-10-20,1.32
2019-10-20,1.38
2019-10-20,0.9
2019-10-20,0.93
2019-10-20,1.07
2019-10-20,1.47
2019-10-20,1.11
2019-10-20,1.8
2019-10-20,0.97
2019-10-20,1.71
2019-10-27,1.3
2019-10-27,1.63
2019-10-27,0.93
2019-10-27,0.91
2019-10-27,1.29
2019-10-27,1.51
2019-10-27,1.24
2019-10-27,2.04
2019-10-27,1.37
2019-10-27,1.76
2019-10-27,1.3
2019-10-27,1.37
2019-10-27,1.16
2019-10-27,1.62
2019-10-27,1.06
2019-10-27,1.95
2019-10-27,1.02
2019-10-27,1.01
2019-10-27,0.84
2019-10-27,0.8
2019-10-27,0.89
2019-10-27,0.81
2019-10-27,0.79
2019-10-27,1.07
2019-10-27,1.06
2019-10-27,1.65
2019-10-27,0.99
2019-10-27,0.84
2019-10-27,1.49
2019-10-27,1.34
2019-10-27,1.0
2019-10-27,0.93
2019-10-27,1.11
2019-10-27,1.35
2019-10-27,1.29
2019-10-27,1.95
2019-10-27,0.81
2019-10-27,1.62
2019-10-27,0.94
2019-10-27,0.77
2019-10-27,0.95
2019-10-27,0.96
2019-10-27,1.03
2019-10-27,1.93
2019-10-27,1.08
2019-10-27,1.51
2019-10-27,0.91
2019-10-27,1.03
2019-10-27,0.94
2019-10-27,1.42
2019-10-27,1.08
2019-10-27,1.25
2019-10-27,0.94
2019-10-27,0.98
2019-10-27,0.94
2019-10-27,1.4
2019-10-27,1.43
2019-10-27,1.8
2019-10-27,1.33
2019-10-27,1.69
2019-10-27,1.29
2019-10-27,1.84
2019-10-27,0.93
2019-10-27,1.34
2019-10-27,1.3
2019-10-27,1.57
2019-10-27,0.77
2019-10-27,1.95
2019-10-27,0.99
2019-10-27,1.53
2019-10-27,1.1
2019-10-27,1.47
2019-10-27,1.23
2019-10-27,1.73
2019-10-27,1.03
2019-10-27,2.11
2019-10-27,1.0
2019-10-27,0.98
2019-10-27,1.03
2019-10-27,0.96
2019-10-27,1.35
2019-10-27,1.61
2019-10-27,1.11
2019-10-27,1.6
2019-10-27,1.31
2019-10-27,1.87
2019-10-27,1.37
2019-10-27,1.65
2019-10-27,1.0
2019-10-27,1.22
2019-10-27,0.84
2019-10-27,1.21
2019-10-27,0.93
2019-10-27,1.02
2019-10-27,1.22
2019-10-27,1.75
2019-10-27,1.06
2019-10-27,2.11
2019-10-27,1.37
2019-10-27,1.42
2019-10-27,0.88
2019-10-27,0.91
2019-10-27,1.04
2019-10-27,1.33
2019-10-27,1.04
2019-10-27,1.73
2019-10-27,0.87
2019-10-27,1.7
2019-11-03,1.16
2019-11-03,1.59
2019-11-03,0.96
2019-11-03,1.04
2019-11-03,1.34
2019-11-03,1.36
2019-11-03,1.09
2019-11-03,1.96
2019-11-03,1.36
2019-11-03,1.61
2019-11-03,1.19
2019-11-03,1.22
2019-11-03,1.15
2019-11-03,1.63
2019-11-03,1.2
2019-11-03,1.82
2019-11-03,1.37
2019-11-03,1.07
2019-11-03,0.84
2019-11-03,0.91
2019-11-03,0.88
2019-11-03,0.88
2019-11-03,0.74
2019-11-03,1.08
2019-11-03,1.07
2019-11-03,1.7
2019-11-03,0.95
2019-11-03,0.88
2019-11-03,1.41
2019-11-03,1.37
2019-11-03,1.06
2019-11-03,1.0
2019-11-03,1.01
2019-11-03,1.19
2019-11-03,1.38
2019-11-03,1.78
2019-11-03,0.76
2019-11-03,1.51
2019-11-03,0.93
2019-11-03,0.89
2019-11-03,0.92
2019-11-03,0.94
2019-11-03,1.13
2019-11-03,1.87
2019-11-03,1.08
2019-11-03,1.48
2019-11-03,1.01
2019-11-03,1.03
2019-11-03,0.93
2019-11-03,1.27
2019-11-03,1.15
2019-11-03,1.29
2019-11-03,0.95
2019-11-03,1.05
2019-11-03,0.89
2019-11-03,1.34
2019-11-03,1.34
2019-11-03,1.58
2019-11-03,1.27
2019-11-03,1.55
2019-11-03,1.27
2019-11-03,1.91
2019-11-03,0.92
2019-11-03,1.21
2019-11-03,1.18
2019-11-03,1.43
2019-11-03,0.76
2019-11-03,1.87
2019-11-03,1.25
2019-11-03,1.64
2019-11-03,1.09
2019-11-03,1.38
2019-11-03,1.19
2019-11-03,1.84
2019-11-03,1.15
2019-11-03,2.05
2019-11-03,1.12
2019-11-03,1.07
2019-11-03,1.11
2019-11-03,1.09
2019-11-03,1.27
2019-11-03,1.67
2019-11-03,1.1
2019-11-03,1.44
2019-11-03,1.33
2019-11-03,1.93
2019-11-03,1.46
2019-11-03,1.75
2019-11-03,1.04
2019-11-03,1.22
2019-11-03,0.81
2019-11-03,1.28
2019-11-03,0.93
2019-11-03,1.08
2019-11-03,1.32
2019-11-03,1.95
2019-11-03,1.08
2019-11-03,1.89
2019-11-03,1.22
2019-11-03,1.37
2019-11-03,0.87
2019-11-03,0.96
2019-11-03,1.04
2019-11-03,1.38
2019-11-03,1.04
2019-11-03,1.79
2019-11-03,0.97
2019-11-03,1.72
2019-11-10,1.14
2019-11-10,1.46
2019-11-10,1.06
2019-11-10,1.37
2019-11-10,1.29
2019-11-10,1.41
2019-11-10,1.29
2019-11-10,1.94
2019-11-10,1.22
2019-11-10,1.75
2019-11-10,1.2
2019-11-10,1.18
2019-11-10,1.07
2019-11-10,1.73
2019-11-10,1.18
2019-11-10,1.94
2019-11-10,0.65
2019-11-10,1.57
2019-11-10,0.93
2019-11-10,1.28
2019-11-10,0.96
2019-11-10,1.18
2019-11-10,0.76
2019-11-10,1.41
2019-11-10,1.15
2019-11-10,1.82
2019-11-10,1.16
2019-11-10,1.13
2019-11-10,1.47
2019-11-10,1.02
2019-11-10,0.92
2019-11-10,1.28
2019-11-10,1.08
2019-11-10,1.21
2019-11-10,1.27
2019-11-10,2.05
2019-11-10,0.83
2019-11-10,1.73
2019-11-10,0.98
2019-11-10,1.1
2019-11-10,0.91
2019-11-10,1.1
2019-11-10,0.97
2019-11-10,1.86
2019-11-10,1.08
2019-11-10,1.67
2019-11-10,1.12
2019-11-10,1.25
2019-11-10,0.91
2019-11-10,1.3
2019-11-10,1.15
2019-11-10,1.5
2019-11-10,0.97
2019-11-10,1.11
2019-11-10,0.87
2019-11-10,1.42
2019-11-10,1.29
2019-11-10,1.72
2019-11-10,1.23
2019-11-10,1.62
2019-11-10,1.26
2019-11-10,1.93
2019-11-10,0.9
2019-11-10,1.22
2019-11-10,1.17
